,ETFBZQ,ETFRUSS,ETFBIS,ETFJJT,ETFBDD,ETFNUGT,ETFDWTI,ETFDTO,ETFCVOL,ETFDFVS,ETFUGAZ,ETFTZA,ETFEDZ,ETFFUE,ETFRXD,ETFSRTY,ETFSCO,ETFDIRT,ETFGRN,ETFURR,ETFBOIL,ETFSZO,ETFSDD,ETFEEV,ETFJNUG,ETFDPK,ETFMIDZ,ETFUVXY,ETFDAG,ETFTWM,ETFEWV,ETFCHIM,ETFAGF,ETFEFU,ETFGDX,ETFGREK,ETFTVIX,ETFDNO,ETFPSAU,ETFEQLT,ETFSMN,ETFHDGE
2015-05-20,76.18,27.620001,30,34.799999,7.11,11.96,70.599998,66.209999,0.55,32.419998,2.76,9.78,26.75,7.87,48.310001,25.26,59.299999,33.959999,9.86,18.190001,52.509998,57.849998,35.200001,15.97,24.52,24.42,38.779999,41.290001,5.59,34.919998,45.490002,20.26,12.2,34.700001,20.08,12.56,0.93,51.200001,17.27,28.84,26.85,10.72
2015-05-21,77.730003,26.27,30.07,34.799999,7.2,11.72,63.650002,62.389999,0.53,32.09,2.83,9.81,27.08,7.8,47.91,25.370001,55.41,33.82,9.86,18.360001,53.369999,56.209999,35.200001,16.1,23.780001,24.01,38.689999,38.990002,5.63,34.990002,45.369999,20.120001,12.2,34.700001,19.940001,12.59,0.88,49.48,17.129999,28.870001,26.700001,10.66
2015-05-22,82.230003,26.309999,29.9,34.799999,7.08,11.54,65.949997,63.830002,0.55,32.09,2.58,9.92,26.780001,7.8,48.139999,25.66,56.700001,33.82,8.99,18,50.259998,56.849998,35.200001,15.97,23.9,24.469999,38.740002,39.119999,5.64,35.279999,45.41,20.120001,12.2,34.700001,19.83,12.35,0.88,50.25,17.15,28.75,26.700001,10.64
2015-05-26,87.690002,28.49,30.48,34.799999,7,10.5,71.440002,67.230003,0.59,32.09,2.4,10.22,28.059999,7.69,48.84,26.389999,59.860001,33.82,10.16,16.639999,47.970001,58.459999,36.48,16.469999,21.84,25.76,40.049999,42.18,5.25,35.959999,46.5,20.780001,12.2,35.689999,19.25,11.57,0.94,51.439999,16.51,28.75,27.41,10.77
2015-05-27,85.699997,29.639999,29.4,34.799999,7.05,10.76,73.599998,68.489998,0.55,32.330002,2.38,9.84,28.02,7.8,48.84,25.4,61.080002,33.82,9.4,17.4,47.68,59.02,36.080002,16.459999,22.360001,25.02,38.919998,39.09,5.11,35.060001,45.950001,20.969999,12.2,35.25,19.440001,12.53,0.87,51.970001,16.67,28.66,27,10.72
2015-05-28,87.160004,29.85,29.700001,34.799999,7.05,11.06,72.699997,67.919998,0.56,32.330002,2.07,9.85,29.139999,7.8,48.150002,25.48,60.610001,32.889999,9.5,17.620001,43.509998,58.779999,35.599998,16.91,22.99,25.16,39.209999,39.970001,5.58,35.119999,46.610001,20.59,11.56,35.709999,19.6,12.38,0.89,51.869999,16.74,28.66,26.91,10.69
2015-05-29,91.870003,31.41,29.73,34.799999,6.9,11,64,63.330002,0.57,32.330002,1.93,10.03,30.01,7.8,48.169998,25.950001,55.75,32.889999,9.5,17.780001,41.459999,56.560001,35.549999,17.24,22.830001,25.84,39.970001,40.52,5.77,35.57,47.02,20.35,11.56,35.939999,19.58,12.18,0.89,49.740002,16.809999,28.67,26.91,10.8
2015-06-01,90.580002,34.18,29.75,34.799999,6.78,10.9,63.599998,63,0.56,32.330002,1.93,9.94,30.25,8,48.169998,25.73,55.52,33.150002,9.49,17.639999,41.490002,56.509998,35.57,17.35,22.52,26.139999,39.810001,39.700001,5.4,35.310001,46.43,20.860001,11.55,36.32,19.49,12.2,0.88,49.599998,16.700001,28.67,27.25,10.78
2015-06-02,84.449997,29.9,29.950001,34.799999,6.88,11.38,60.459999,60.900002,0.56,32.84,2.01,9.88,29.959999,8,48.169998,25.549999,53.68,33.150002,8.89,18.379999,42.950001,55.580002,35.639999,17.23,23.72,25.469999,39.669998,40.990002,5.46,35.189999,46.73,20.709999,11.55,36.32,19.780001,12.5,0.9,48.759998,16.940001,28.58,26.92,10.73
2015-06-03,86.07,32.59,29.719999,34.799999,6.79,10.7,64.989998,64.160004,0.57,33.490002,1.87,9.59,30.459999,7.99,48.169998,24.77,56.32,33.150002,8.89,18.68,40.900002,57.080002,35.639999,17.42,22.980001,25.309999,39.110001,39.560001,5.43,34.48,46.330002,20.809999,11.55,35.310001,19.41,12.76,0.88,50.130001,16.639999,28.780001,26.790001,10.63
2015-06-04,88.519997,36.990002,30.049999,34.799999,6.78,10.2,69.849998,67.32,0.6,33.200001,1.87,9.85,31.719999,7.94,48.93,25.5,59.259998,33.150002,8.89,18.67,40.669998,58.389999,35.639999,17.9,21.62,26.110001,40.130001,42.200001,5.48,35.150002,46.900002,19.43,11.78,36.23,19.07,12.01,0.94,51.299999,16.42,28.58,27.5,10.71
2015-06-05,88.910004,35.32,29.370001,33.599998,6.59,9.79,67,65.720001,0.6,34.380001,1.77,9.65,32.200001,7.94,48.93,24.969999,57.68,33.150002,8.87,18.25,39.32,57.689999,35.639999,18.1,20.89,27.030001,39.73,40.73,5.63,34.66,47.049999,19.68,11.52,37.240002,18.83,11.75,0.91,50.619999,16.200001,28.450001,27.66,10.72
2015-06-08,87.010002,35.700001,29.75,33.599998,6.79,10.05,69.080002,66.949997,0.61,34.380001,2.01,9.78,32.220001,7.94,48.93,25.299999,58.830002,33.970001,8.67,18.74,42.860001,58.200001,34.950001,18.049999,21.92,27.120001,40.580002,42.43,5.29,34.959999,48.040001,19.91,12.35,37.169998,19.02,11.38,0.93,51.310001,16.24,28.299999,27.91,10.8
2015-06-09,86.389999,33.880001,30.379999,33.599998,6.79,9.69,63.599998,63.720001,0.61,33.889999,2.29,9.89,32.779999,7.94,49.73,25.58,55.720001,33.970001,8.67,18.700001,46.900002,56.68,34.950001,18.309999,21.35,27.610001,40.790001,41.490002,5.37,35.189999,49,19.91,12.49,37.580002,18.780001,11.52,0.91,49.75,16.139999,28.34,27.790001,10.84
2015-06-10,84.059998,31.98,29.58,33.599998,6.91,9.96,59.990002,61.099998,0.55,34.400002,2.43,9.51,31.440001,7.94,48.259998,24.59,53.48,33.880001,8.7,18.870001,48.759998,55.68,34.950001,17.790001,22.2,25.860001,39.389999,37.880001,5.26,34.310001,47.529999,19.91,12.49,35.939999,18.959999,12.02,0.84,48.700001,16.280001,28.34,27.25,10.73
2015-06-11,83.959999,32.68,29.129999,33.599998,6.66,9.6,60.849998,62.110001,0.54,33.740002,2.25,9.42,31.780001,7.94,48.259998,24.389999,54.169998,33.349998,9.42,18.74,46.549999,55.98,34.950001,17.889999,21.15,25.629999,38.77,36.25,4.89,34.150002,47.049999,18.77,12.49,35.779999,18.74,12.15,0.81,49.080002,16.030001,28.75,27.209999,10.67
2015-06-12,85.419998,34.189999,29.85,31.02,6.66,9.37,62.869999,63.529999,0.54,33.669998,2.1,9.52,31.809999,7.94,48.720001,24.610001,55.310001,33.349998,9.42,18.83,44.380001,56.619999,34.950001,17.92,20.480001,26.27,39.220001,37.150002,5.04,34.380001,47.630001,19.73,12.49,36.23,18.549999,11.79,0.83,49.630001,15.94,28.75,27.58,10.69
2015-06-15,86.669998,32.16,29.879999,31.02,6.55,9.39,63.869999,64.230003,0.56,33.669998,2.4,9.6,32.889999,7.84,48.720001,24.84,55.849998,33.349998,9.09,18.280001,48.599998,57.049999,34.790001,18.33,20.5,26.940001,39.880001,40.310001,4.74,34.549999,47.25,19.73,12.91,36.23,18.59,11.03,0.89,49.950001,16.01,28.33,27.959999,10.7
2015-06-16,82.989998,30.639999,29.77,31.469999,6.35,9.03,62.720001,63.490002,0.58,33.669998,2.4,9.41,32.860001,7.35,47.990002,24.34,55.16,33.349998,9.09,18.549999,48.669998,56.66,34.790001,18.33,20.22,26.74,39.119999,38.799999,4.59,34.09,47.689999,18.639999,11.89,36.759998,18.33,10.55,0.86,49.610001,15.76,28.530001,27.610001,10.58
2015-06-17,82.43,30.549999,29.41,30.709999,6.35,9.7,63.389999,63.91,0.58,32.560001,2.33,9.44,32.27,7.35,48.310001,24.42,55.580002,33.549999,9.09,18.82,47.5,56.779999,33.950001,18.110001,22.09,26.92,39.16,38.610001,4.64,34.16,48.529999,18.92,11.88,36.759998,18.860001,10.57,0.85,49.720001,16.129999,28.530001,27.43,10.51
2015-06-18,79.519997,30.309999,27.620001,30.709999,6.32,10.1,61.830002,62.889999,0.55,33.099998,2.14,9.07,31.389999,7.35,46.09,23.459999,54.77,33.549999,9.09,18.889999,45.16,56.419998,33.529999,17.76,23.130001,26.190001,38.220001,36.360001,4.61,33.279999,48.310001,19.459999,11.41,36.27,19.1,10.58,0.8,49.400002,16.370001,28.870001,26.969999,10.39
2015-06-19,82.830002,31.360001,27.66,33.330002,6.22,9.46,64.800003,64.830002,0.54,33.099998,2.19,9.07,32.119999,7.35,46.650002,23.5,56.549999,33.549999,8.85,18.85,45.669998,57.18,33.529999,18.02,22.29,26.370001,38.490002,36.950001,4.5,33.299999,48.139999,18.99,11.41,36.27,18.639999,11.1,0.82,50.110001,15.91,28.75,27.34,10.39
2015-06-22,81.489998,30.49,26.809999,33.330002,6.19,8.96,63.540001,64.010002,0.52,32.650002,2.03,8.89,30.860001,7.35,45.529999,22.99,55.75,33.950001,9.43,19.02,43.490002,56.849998,33.279999,17.59,21.09,24.860001,37.990002,33.560001,4.54,32.84,46.689999,18.84,11.67,35.040001,18.33,12.02,0.75,49.790001,15.74,29,27.219999,10.35
2015-06-23,81.300003,30.639999,26.77,33.330002,6.31,8.99,60.810001,62.150002,0.49,33.209999,2.01,8.82,29.85,7.92,45.529999,22.84,54.130001,33.950001,8.95,18.32,43.189999,55.860001,33.310001,17.219999,20.89,24.690001,37.790001,31.809999,4.55,32.700001,45.669998,19.209999,11.86,35.040001,18.379999,12.14,7,49.049999,15.7,29,27.299999,10.35
2015-06-24,82.480003,33.119999,27.610001,33.330002,6.31,9.03,63.119999,63.869999,0.52,32.93,2.07,9.05,30.459999,7.65,45.529999,23.41,55.57,33.950001,8.95,18.620001,44.209999,56.73,33.310001,17.389999,20.84,25.32,38.880001,33,4.45,33.220001,46.599998,19.389999,11.86,35.27,18.360001,11.82,7.24,49.740002,15.76,29,27.98,10.47
2015-06-25,85.599998,33.669998,27.83,33.330002,6.31,8.77,65.050003,65.220001,0.52,33.209999,2.22,9.05,30.82,7.71,45.689999,23.450001,56.75,33.950001,9.43,18.469999,46.400002,57.400002,33.34,17.57,20.55,25.34,39.200001,33.490002,4.35,33.290001,46.389999,19.02,11.86,35.490002,18.17,11.94,7.37,50.209999,15.6,28.790001,28,10.56
2015-06-26,83.230003,32.98,28.25,33.330002,6.31,8.61,65.300003,65.309998,0.52,33.470001,2.05,9.11,31.639999,7.9,46.48,23.610001,56.790001,33.950001,8.96,18.59,43.82,57.52,33.34,17.9,20.42,25.360001,38.919998,33.139999,4.36,33.450001,45.970001,18.58,11.86,35.66,18.09,11.78,7.28,50.299999,15.47,28.700001,28.18,10.63
2015-06-29,86.019997,36.02,30.08,31.16,6.21,8.33,69.849998,68.139999,0.63,32.169998,2.09,9.8,33.82,7.9,48,25.389999,59.400002,33.950001,9,18.65,44.619999,58.700001,35.290001,18.73,19.560001,27.82,41.470001,44.5,4.31,35.130001,48.299999,17.67,11.86,37.759998,17.9,9.49,9.74,51.459999,15.28,28.209999,29.559999,10.91
2015-06-30,84.720001,32.619999,28.719999,31.16,6.08,8.11,65.980003,65.879997,0.61,32.200001,2.13,9.66,32.330002,8.2,48,25.02,57.119999,36.09,9.43,18.559999,45.200001,57.66,34.830002,18.139999,18.67,28.030001,41.240002,43.959999,4.86,34.759998,47.75,17.67,11.86,37.599998,17.76,10.06,9.6,50.52,15.16,28.18,29.450001,10.9
2015-07-01,87.260002,34.98,28.58,31.16,6.18,7.48,73.360001,70.989998,0.56,32.200001,2.04,9.58,32.279999,8.06,48,24.84,61.380001,36.09,9.43,18.040001,43.84,59.869999,34.610001,18.139999,16.710001,27.48,40.740002,37.830002,4.6,34.560001,47.07,18.23,12.61,37.459999,17.280001,10.65,8.29,52.470001,14.88,28.219999,29.370001,10.85
2015-07-02,83.410004,34.02,28.549999,31.16,6.19,7.88,75.25,72,0.57,32.369999,2.14,9.79,31.84,8.06,47.57,25.360001,62.450001,36.09,9.75,18.41,45.369999,59.650002,35.25,17.950001,17.780001,27.34,40.950001,42.59,4.6,35.080002,47.209999,17.799999,9.18,37.540001,17.629999,10.85,9.3,52.959999,15.01,28.23,29.58,10.91
2015-07-06,88.769997,37.290001,28.18,22.76,6.01,8.18,89.309998,79.989998,0.63,31.530001,2,9.8,34.529999,8.03,47.700001,25.4,70.330002,40.599998,9.7,17.66,43.099998,63.860001,35.150002,19,17.59,29.02,41.400002,44.700001,4.51,35.119999,47.810001,16.01,9.18,38.950001,17.85,10.04,9.78,56.150002,15.15,28.07,30.25,11.04
2015-07-07,89.529999,35.919998,28.09,30.02,5.71,7.07,88.889999,79.68,0.57,31.530001,1.91,9.77,36.060001,8.03,48,25.32,69.870003,36.290001,9.65,18.18,41.98,63.580002,35.299999,19.559999,14.95,29.040001,40.779999,40.23,4.38,35.060001,47.549999,14.88,12.43,38.869999,16.98,10.19,8.79,56.060001,14.62,27.809999,30.379999,11
2015-07-08,95.129997,40.18,29.620001,30.02,5.81,6.88,94.199997,82.220001,0.65,31.530001,1.85,10.22,39.869999,8.03,48.400002,26.469999,72.660004,36.290001,9.78,17.799999,40.900002,64.849998,36.150002,20.92,13.910001,30.99,42.400002,48.060001,4.32,36.080002,51.43,13.21,12.6,40.650002,16.860001,9.68,10.51,57.27,14.38,27.77,31.83,11.19
2015-07-09,93.190002,38.689999,28.940001,30.02,5.81,6.96,89.099998,80.029999,0.64,31.27,1.93,10.1,37.529999,8.03,48.400002,26.15,69.919998,36.950001,9.4,17.65,42.189999,63.93,35.580002,20.07,14.34,29.49,42.279999,48.990002,4.36,35.810001,50.259998,15.2,12.6,39.369999,16.93,10.31,10.71,56.18,14.49,28.08,31.66,11.18
2015-07-10,87.620003,34.540001,28.07,30.02,5.98,6.75,89.339996,80.110001,0.58,32.220001,2,9.68,34.650002,8.03,48.400002,25.059999,70.120003,36.93,9.46,18.41,43.459999,63.91,35.48,19.08,14.360001,26.610001,40.990002,41.310001,4.44,34.830002,48.700001,15.85,12.6,36.73,16.75,11.26,9.01,56.310001,14.36,28.290001,30.75,11.08
2015-07-13,84.480003,33.580002,27.1,32.150002,6.16,6.77,92.099998,81.330002,0.5,32.700001,2.18,9.37,33.91,8.03,48.400002,24.26,71.470001,36.93,9.66,18.65,45.84,64.349998,35.48,18.82,15.42,26.33,39.950001,33.189999,4.53,34.040001,47.400002,15.85,12.9,36.400002,16.799999,10.77,7.26,56.810001,14.32,28.48,30.209999,10.95
2015-07-14,83.849998,32.5,25.84,32.150002,6.03,6.63,88.529999,79.889999,0.5,32.41,2.13,9.2,33.740002,8.03,45.970001,23.82,69.690002,36.98,9.98,17.959999,45.02,63.759998,34.139999,18.75,14.910001,25.629999,39.400002,32.509998,4.51,33.639999,46.779999,16.059999,12.88,35.860001,16.690001,9.82,7.13,56.119999,14.38,28.620001,29.690001,10.89
2015-07-15,85.110001,33.959999,25.42,32.150002,6.03,6.21,95.709999,83.059998,0.51,32.41,2.27,9.35,34.91,8.03,45.32,24.18,73.57,36.650002,9.98,17.4,47.009998,65.18,34.610001,19.16,14.12,25.92,40.200001,32.330002,4.44,34.060001,46.950001,16.059999,12.49,36.130001,16.309999,10.81,7.08,57.619999,14.1,28.51,30.379999,10.98
2015-07-16,85.720001,32.240002,24.82,32.150002,6.03,6.01,98.639999,84.220001,0.46,32.41,2.19,9.16,33.610001,8.03,45.32,23.74,75.07,36.650002,9.88,17.559999,45.880001,65.900002,34.610001,18.690001,13.930001,25.25,39.700001,28.09,4.4,33.59,46.599998,15.95,12.49,35.509998,16.15,10.8,6.18,58.220001,13.98,28.889999,30.43,10.93
2015-07-17,90.059998,32.599998,24.549999,32.150002,5.99,5.21,99.800003,84.669998,0.44,32.400002,2.23,9.29,33.689999,8.03,45.32,24.09,75.550003,36.650002,9.88,17.120001,46.639999,65.970001,34.610001,18.719999,12.16,25.370001,40.52,27.52,4.31,33.91,46.27,16.200001,12.49,35.630001,15.42,10.34,6.05,58.459999,13.5,28.76,31.129999,10.94
2015-07-20,92.309998,34.169998,24.48,32.150002,5.93,3.6,105,86.589996,0.44,32.400002,2.11,9.43,34.400002,8.03,45.32,24.450001,78.209999,36.650002,9.73,17,44.939999,66.809998,34.610001,18.969999,7.96,25.18,40.540001,27.459999,4.2,34.25,46.279999,16.1,12.49,35.41,13.76,9.93,6,59.43,12.22,28.76,31.82,10.97
2015-07-21,91.389999,33.34,24.790001,28.23,5.86,3.77,101.150002,85.150002,0.45,32.400002,2.24,9.58,34.360001,8,45.110001,24.82,76.190002,36.650002,9.78,17.190001,46.849998,66.07,34.610001,18.98,8.7,25.389999,41.41,26.91,4.09,34.59,46.57,16.08,12.13,35.68,14.12,10.04,5.89,58.709999,12.42,28.700001,32.150002,10.99
2015-07-22,96.300003,35.23,24.93,28.23,5.71,3.74,111.540001,88.989998,0.45,32.400002,2.26,9.47,35.790001,8,45.110001,24.549999,81.470001,36.650002,10.19,17.139999,46.93,67.809998,34.610001,19.5,8.46,26.01,41.200001,26.709999,4.06,34.349998,46.959999,15.93,12.04,36.18,14.08,10.07,5.83,60.669998,12.3,28.57,32.540001,10.99
2015-07-23,103.980003,36.970001,25.049999,28.23,5.48,3.4,115,90.209999,0.46,32.400002,2.09,9.78,36.880001,8,45.110001,25.34,83.260002,36.650002,9.78,17.879999,44.52,68.339996,34.610001,19.9,7.59,26.190001,41.98,27.35,4.1,35.09,47.060001,16.1,12.29,36.41,13.62,10.05,5.97,61.32,11.95,28.5,33.310001,11.08
2015-07-24,109.150002,38.720001,27.059999,33.049999,5.57,3.74,117.940002,91.080002,0.49,31.889999,2,10.25,38.459999,8,46.869999,26.52,84.489998,36.650002,10.19,17.52,43.259998,68.800003,36.580002,20.42,8.88,27.01,43.150002,29.110001,4.06,36.169998,47.869999,15.83,12.29,37.150002,14.08,9.75,6.36,61.84,12.13,28.290001,34.84,11.15
2015-07-27,112.5,41.799999,27.6,33.740002,5.33,3.32,126.419998,93.57,0.52,31.889999,2.01,10.51,40.52,8,46.869999,27.209999,88.669998,36.650002,10.19,17.93,43.490002,69.839996,36.82,21.219999,7.95,27.629999,44.150002,32.150002,3.69,36.82,48.41,14.78,12.29,37.84,13.57,9.33,7.03,63.310001,11.84,27.75,35.599998,11.28
2015-07-28,108.959999,39.919998,26.309999,33.740002,5.63,3.44,121.099998,92.050003,0.46,31.360001,2.06,10.23,39.240002,8,46.869999,26.530001,86.18,36.650002,10.08,17.799999,44.169998,69.120003,36.82,20.77,8.49,26.59,42.740002,27.459999,3.88,36.18,47.919998,14.78,11.81,36.77,13.69,9.66,6.01,62.52,12.04,27.950001,34.009998,11.14
2015-07-29,104.589996,36.09,26.969999,33.740002,5.54,3.6,112.800003,89.459999,0.46,31.360001,2.15,10.14,38.189999,7.6,46.02,26.309999,82.089996,36.650002,10.26,17.700001,45.59,67.980003,36.009998,20.360001,9.02,26.32,41.16,26.48,3.69,35.98,47.509998,15.31,11.15,36.5,13.97,9.63,5.82,61.009998,12.11,28.34,33.369999,11.02
2015-07-30,108.440002,37.470001,26.879999,33.740002,5.54,3.25,115.580002,90.360001,0.46,31.360001,1.99,10.05,39.360001,7.71,45.619999,26.02,83.489998,33.709999,9.2,17.34,43.110001,68.489998,36.209999,20.780001,8.11,26.360001,41.029999,26.15,3.68,35.759998,47.490002,14.92,11.37,36.740002,13.46,9.52,5.72,61.389999,11.89,28.49,33.32,10.95
2015-07-31,107.449997,38.369999,26.280001,36.470001,5.36,3.43,126.760002,94.25,0.45,30.73,1.87,9.88,38.080002,7.71,45.619999,25.610001,88.839996,33.709999,10.06,17.530001,41.400002,70.290001,36.209999,20.32,8.57,25.879999,40.759998,26.040001,3.54,35.380001,46.66,15,11.37,36.119999,13.75,9.77,5.7,63.52,12.05,28.49,33.560001,10.89
2015-08-03,111.919998,42.23,26.299999,36.470001,5.42,3.1,138.490005,100.099998,0.43,30.73,1.91,10.04,39.970001,7.71,45.619999,26.02,94.300003,33.709999,10.29,17.719999,42.259998,72.480003,35.790001,21.01,7.8,26.049999,41.169998,25.26,3.55,35.75,46.889999,14.51,11.37,36.400002,13.27,9.51,5.54,65.489998,11.74,28.41,34.060001,11
2015-08-04,112.260002,40.639999,26.09,36.470001,5.42,3.09,134.449997,98.599998,0.44,31.459999,2.03,10.13,39.490002,7.52,45.049999,26.219999,92.599998,33.709999,10.2,17.549999,43.860001,71.879997,35.790001,20.84,8.02,26.15,41.470001,25.450001,3.51,35.93,47.029999,14.65,11.37,36.310001,13.29,9.63,5.54,64.849998,11.65,28.450001,33.889999,11
2015-08-05,114.410004,40.57,25.77,36.470001,5.3,2.93,139.740005,100.830002,0.43,31.459999,1.99,10.04,39.5,7.52,45.049999,26.030001,95.050003,33.709999,10.03,17.549999,43.16,72.889999,35.790001,20.85,7.46,25.58,40.610001,25.07,3.71,35.740002,46.52,14.9,11.24,35.849998,13.09,9.32,5.48,65.730003,11.54,28.5,33.68,10.92
2015-08-06,118.860001,41.32,27.92,36.470001,5.12,3.14,144.100006,102.769997,0.47,31.459999,2.03,10.44,40.459999,7.55,46.43,27.040001,97.010002,33.709999,10.03,17.49,43.799999,73.209999,35.790001,21.18,8.02,25.940001,41.709999,26.93,3.58,36.700001,46.82,14.9,11.24,36.080002,13.37,9.55,5.89,66.43,11.82,28.5,33.77,11.01
2015-08-07,122.660004,40.540001,28.190001,36.470001,5.12,3.15,153.100006,106.209999,0.45,31.459999,2.01,10.65,40.549999,7.55,46.810001,27.59,101.050003,33.709999,10.09,17.48,43.619999,74.449997,36.25,21.23,7.88,26.17,41.889999,26.41,3.6,37.169998,46.419998,14.79,11.24,36.369999,13.4,9.56,5.75,67.720001,11.82,28.24,34.869999,11.03
2015-08-10,114,37.110001,27.77,36.470001,5.3,3.75,143.440002,102.059998,0.43,31.629999,2.1,10.27,38.459999,7.55,46.060001,26.65,96.529999,34.900002,10.2,17.950001,44.880001,72.980003,36.25,20.51,9.25,25.15,40.02,24.43,3.68,36.279999,45.110001,14.79,11.24,35.43,14.29,10.15,5.33,66.150002,12.43,28.559999,32.98,10.82
2015-08-11,119.889999,39.849998,28.379999,36.470001,5.04,3.96,154.669998,106.739998,0.45,31.629999,2.11,10.53,41.080002,7.55,46.889999,27.309999,101.529999,34.279999,10.39,17.950001,45.110001,74.870003,36.509998,21.43,10.13,26.35,41.110001,26.629999,3.65,36.93,46.66,15.49,11.24,36.540001,14.52,10.31,5.79,67.900002,12.66,28.200001,34.400002,11
2015-08-12,121.629997,40.09,27.950001,36.470001,5.1,4.74,155.389999,107.220001,0.46,30,2.28,10.6,43.02,7.37,46.189999,27.42,101.75,32.720001,10.39,18.549999,47.110001,75.019997,36.68,22.1,12.6,26.85,41.48,26.620001,3.48,37.029999,47.349998,14.71,11.24,37.43,15.52,10.22,5.81,68.169998,13.26,27.83,34.310001,10.94
2015-08-13,127.220001,41.450001,28.549999,32.889999,5.1,4,167.600006,111.709999,0.45,30,2.01,10.69,43.16,7.45,46.209999,27.719999,106.339996,32.630001,10.44,18.200001,43.880001,76.650002,36.09,22.16,10.35,26.9,41.5,25.93,3.48,37.290001,46.75,15.08,11.24,37.16,14.64,10.05,5.66,69.800003,12.68,28.27,34.549999,11.02
2015-08-14,126.190002,41.509998,28.83,32.889999,5.1,3.84,170.889999,112.650002,0.43,30,2.03,10.49,42.990002,7.45,46.209999,27.16,107.690002,32.630001,10.5,18,43.939999,77.050003,36.18,22.08,10.28,26.809999,40.970001,25.82,3.53,36.810001,46.560001,15.08,11.24,36.950001,14.49,10,5.66,70.370003,12.63,28.35,34.279999,10.98
2015-08-17,127.25,42.759998,27.58,32.889999,4.98,4.26,174,113.889999,0.44,30,1.88,10.16,44.330002,7.45,46.209999,26.370001,109.32,32.630001,10.74,17.93,42.16,77.300003,36.189999,22.59,11.03,26.940001,39.560001,25.27,3.47,36.060001,46.369999,15.25,11.24,37.209999,15.04,10.15,5.5,70.809998,13,28.35,33.84,10.9
2015-08-18,125.57,43.48,28.09,32.889999,4.84,4.06,168.199997,112.129997,0.44,30,1.84,10.41,45.830002,7.45,45.459999,26.959999,108.080002,32.630001,10.57,17.74,41.360001,76.589996,36.189999,23.07,10.23,27.5,40.189999,25.809999,3.58,36.619999,47.139999,14.75,11.24,37.75,14.77,10.05,5.64,70.019997,12.75,28.370001,34.389999,10.95
2015-08-19,131.399994,47.040001,28.5,32.889999,4.83,4.38,190,119.489998,0.47,30,1.81,10.72,47.560001,7.45,45.759998,27.790001,117.349998,32.529999,10.75,17.719999,40.700001,79.370003,36.189999,23.65,11.28,28.25,41.439999,26.799999,3.43,37.349998,48.09,14.75,11.24,38.310001,15.2,9.93,5.86,72.980003,13.12,28.34,35.240002,11.09
2015-08-20,128.860001,47.57,30.85,32.889999,4.83,4.94,192.539993,120.080002,0.49,30.280001,1.89,11.52,49.849998,7.45,47.759998,29.92,118.919998,32.689999,10.99,18.299999,41.93,79.790001,37.369999,24.4,12.46,30.280001,44.240002,31.360001,3.46,39.23,50.68,13.55,11.03,40,15.82,9.66,6.85,73.379997,13.7,27.790001,36.27,11.36
2015-08-21,137.279999,53.279999,32.75,32,4.81,4.54,199.139999,121.779999,0.6,30.280001,1.73,11.96,54.470001,7.17,49.82,31.02,121.809998,32.259998,10.6,18.84,39.59,80.449997,38.990002,25.92,11.06,32.41,47.220001,41.91,3.3,40.169998,54.290001,13.2,11.17,42.029999,15.39,9.4,9.17,74.190002,13.32,27.059999,38.080002,11.6
2015-08-24,149.520004,60.02,35.799999,32,4.6,3.49,231.899994,130.589996,0.81,29.280001,1.68,13.33,61.759998,6.96,55.450001,34.41,135.380005,32.139999,10.7,19.139999,38.549999,83.419998,41.060001,28.110001,8.45,35.57,52.919998,57.299999,3.3,43.27,58.299999,12.5,11.17,45.049999,14.13,8.76,12.56,78.18,12.36,25.91,41.240002,11.94
2015-08-25,152.080002,56.759998,35.57,32,4.7,3.11,218,127.720001,0.98,29.280001,1.73,13.64,58.990002,6.96,54.950001,35.34,130.529999,32.139999,10.48,19.26,39.009998,82.57,42.84,27.360001,7.77,34.68,54.630001,66.279999,3.41,43.889999,57.389999,12.95,11.17,44,13.67,8.94,14.61,76.779999,12,25.91,42.77,11.99
2015-08-26,139.839996,50.09,31.969999,32,4.56,2.68,215.149994,127.269997,0.75,30.129999,1.7,12.62,53.07,6.9,55.080002,32.720001,128.899994,32.139999,9.93,19.25,39.029999,81.879997,41.419998,25.5,6.55,32.330002,50.52,54.560001,3.47,41.799999,52.990002,12.14,11.17,41.91,13.04,9.36,11.94,76.540001,11.59,25.91,40.48,11.6
2015-08-27,125.959999,40.139999,30.48,32,4.7,3.13,153.199997,112.940002,0.74,30.129999,1.67,11.9,46.040001,6.9,50.23,30.84,104.440002,32.139999,10.78,18.299999,38.490002,77.239998,39.849998,23.309999,7.82,31.08,46.830002,57.16,3.51,40.25,50.880001,13,11.12,41.029999,13.79,9.58,12.42,69.330002,11.98,26.98,37.259998,11.44
2015-08-28,131.910004,38.110001,29.85,30.15,5.05,3.42,123.050003,101.959999,0.81,30.129999,1.75,11.55,47.959999,6.9,50.549999,30.059999,91.220001,32.139999,9.92,18.299999,39.560001,73.089996,39.009998,23.940001,8.99,31.25,46.150002,63.049999,3.48,39.509998,50.41,13,10.88,41.049999,14.25,9.5,13.8,64.769997,12.4,27.049999,36.77,11.33
